acousticness,album,artist,available_markets,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track,track_number,valence,y,featuring,remix,with,radio_edit,ost,link,Peak_Pos,WoC
0.432,High Highs to Low Lows,Lolo Zouai,62,0.571,234000,0.484,0,0,0.141,-8.312,1,0.0644,79.904,4,High Highs to Low Lows,1,0.19,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/High%20Highs%20to%20Low%20Lows/,0,0
0.425,Best Girl Athlete,Best Girl Athlete,62,0.599,299653,0.437,0.000538,8,0.231,-9.389,1,0.03,95.038,4,Baby Come Home,1,0.165,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Baby%20Come%20Home/,0,0
0.0102,Best Girl Athlete,Best Girl Athlete,62,0.476,192000,0.572,0.00517,1,0.0794,-7.633,0,0.0251,90.022,4,Different Face,2,0.18,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Different%20Face/,0,0
0.0919,Best Girl Athlete,Best Girl Athlete,62,0.354,217086,0.439,1.64E-05,2,0.0933,-8.926,1,0.0289,139.974,4,Cigarette Dreams,3,0.182,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Cigarette%20Dreams/,0,0
0.685,Best Girl Athlete,Best Girl Athlete,62,0.667,241587,0.377,0.0993,5,0.0894,-9.493,1,0.0277,118.116,4,In the Morning,4,0.488,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/In%20the%20Morning/,0,0
0.778,Best Girl Athlete,Best Girl Athlete,62,0.484,236173,0.482,0.123,2,0.592,-9.314,0,0.0307,79.96,4,Join the Masons,5,0.148,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Join%20the%20Masons/,0,0
0.721,Best Girl Athlete,Best Girl Athlete,62,0.194,272273,0.359,0.0686,8,0.347,-9.923,1,0.0318,149.514,3,Silver City,6,0.126,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Silver%20City/,0,0
0.11,Best Girl Athlete,Best Girl Athlete,62,0.255,242244,0.407,0.00218,4,0.206,-8.246,0,0.032,149.579,4,Lucy,7,0.0941,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Lucy/,0,0
0.253,Best Girl Athlete,Best Girl Athlete,62,0.58,281537,0.571,0.00512,7,0.24,-7.393,0,0.0287,110.031,4,In Your Head,8,0.202,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/In%20Your%20Head/,0,0
0.138,Best Girl Athlete,Best Girl Athlete,62,0.214,188079,0.323,0.204,0,0.115,-9.31,1,0.0341,150.134,4,Everything Must Go,9,0.195,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Everything%20Must%20Go/,0,0
0.299,Best Girl Athlete,Best Girl Athlete,62,0.404,280877,0.351,0,0,0.101,-10.351,1,0.0263,94.972,3,Sometimes,10,0.127,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sometimes/,0,0
0.112,Do You Wanna,Yizzy,62,0.62,243000,0.862,0,0,0.199,-7.317,0,0.141,140.121,4,Do You Wanna,1,0.749,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Do%20You%20Wanna/,0,0
0.166,Live at Carnegie Hall - An Acoustic Evening,Joe Bonamassa,62,0.344,323933,0.985,0.0593,2,0.965,-6.307,1,0.0821,191.962,4,This Train - Live,1,0.293,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/This%20Train%20-%20Live/,0,0
0.55,Live at Carnegie Hall - An Acoustic Evening,Joe Bonamassa,62,0.612,378973,0.829,0.415,4,0.913,-10.027,0,0.0356,125.821,4,Drive - Live,2,0.651,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Drive%20-%20Live/,0,0
0.631,Live at Carnegie Hall - An Acoustic Evening,Joe Bonamassa,62,0.603,276787,0.725,1.01E-05,2,0.722,-8.132,1,0.0521,98.812,4,The Valley Runs Low - Live,3,0.55,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Valley%20Runs%20Low%20-%20Live/,0,0
0.537,Live at Carnegie Hall - An Acoustic Evening,Joe Bonamassa,62,0.319,295373,0.82,0.00062,4,0.726,-6.814,0,0.0475,169.375,4,Dust Bowl - Live,4,0.189,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Dust%20Bowl%20-%20Live/,0,0
0.608,Live at Carnegie Hall - An Acoustic Evening,Joe Bonamassa,62,0.357,380413,0.729,1.03E-06,8,0.694,-6.905,1,0.0514,150.325,4,Driving Towards the Daylight - Live,5,0.382,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Driving%20Towards%20the%20Daylight%20-%20Live/,0,0
0.17,Live at Carnegie Hall - An Acoustic Evening,Joe Bonamassa,62,0.376,358547,0.625,0.0462,5,0.912,-8.909,0,0.0559,165.886,4,Black Lung Heartache - Live,6,0.482,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Black%20Lung%20Heartache%20-%20Live/,0,0
0.279,Live at Carnegie Hall - An Acoustic Evening,Joe Bonamassa,62,0.384,326147,0.854,0.000813,11,0.964,-6.772,0,0.0806,170.163,4,Blue and Evil - Live,7,0.475,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Blue%20and%20Evil%20-%20Live/,0,0
0.435,Live at Carnegie Hall - An Acoustic Evening,Joe Bonamassa,62,0.619,304720,0.768,0.000506,9,0.755,-8.16,0,0.0568,94.551,4,Livin' Easy - Live,8,0.722,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Livin'%20Easy%20-%20Live/,0,0
0.174,Live at Carnegie Hall - An Acoustic Evening,Joe Bonamassa,62,0.604,307187,0.807,5.26E-05,4,0.747,-7.133,0,0.0405,99.438,4,Get Back My Tomorrow - Live,9,0.454,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Get%20Back%20My%20Tomorrow%20-%20Live/,0,0
0.45,Live at Carnegie Hall - An Acoustic Evening,Joe Bonamassa,62,0.314,386667,0.593,3.02E-06,7,0.867,-9.432,1,0.0368,154.673,4,Mountain Time - Live,10,0.463,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Mountain%20Time%20-%20Live/,0,0
0.741,Live at Carnegie Hall - An Acoustic Evening,Joe Bonamassa,62,0.525,484173,0.613,6.58E-06,9,0.682,-8.149,1,0.0371,130.936,4,How Can a Poor Man Stand Such Times and Live? - Live,11,0.693,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/How%20Can%20a%20Poor%20Man%20Stand%20Such%20Times%20and%20Live?%20-%20Live/,0,0
0.202,Live at Carnegie Hall - An Acoustic Evening,Joe Bonamassa,62,0.287,560653,0.869,0.0322,7,0.821,-8.31,1,0.0567,76.916,4,Song of Yesterday - Live,12,0.299,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Song%20of%20Yesterday%20-%20Live/,0,0
0.66,Live at Carnegie Hall - An Acoustic Evening,Joe Bonamassa,62,0.371,374973,0.735,0.0852,11,0.73,-8.876,0,0.0894,80.491,4,Woke Up Dreaming - Live,13,0.455,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Woke%20Up%20Dreaming%20-%20Live/,0,0
0.519,Live at Carnegie Hall - An Acoustic Evening,Joe Bonamassa,62,0.44,432467,0.758,5.31E-05,2,0.985,-5.47,0,0.0388,142.402,4,Hummingbird - Live,14,0.389,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Hummingbird%20-%20Live/,0,0
0.732,Live at Carnegie Hall - An Acoustic Evening,Joe Bonamassa,62,0.329,412626,0.627,6.23E-05,9,0.868,-10.923,1,0.0775,132.929,4,The Rose - Live,15,0.398,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Rose%20-%20Live/,0,0
0.0346,Get Together,Bahari,59,0.719,213093,0.605,6.89E-05,4,0.127,-6.515,1,0.0272,104.037,4,Get Together,1,0.425,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Get%20Together/,0,0
0.606,Querfeldein,LOTTE,62,0.596,202733,0.635,0,3,0.108,-8.162,1,0.0395,79.061,4,Auf Dich,1,0.543,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Auf%20Dich/,0,0
0.0539,Querfeldein,LOTTE,62,0.656,211280,0.81,5.18E-05,10,0.0798,-6.909,0,0.0371,143.032,4,Auf beiden Beinen,2,0.809,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Auf%20beiden%20Beinen/,0,0
0.748,Querfeldein,LOTTE,62,0.713,200213,0.461,4.04E-06,11,0.125,-10.038,1,0.0549,113.985,4,Fluchtreflex,3,0.643,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Fluchtreflex/,0,0
0.404,Querfeldein,LOTTE,62,0.548,215053,0.81,5.65E-06,0,0.0811,-8.059,0,0.0477,140.001,4,Du fehlst,4,0.197,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Du%20fehlst/,0,0
0.188,Querfeldein,LOTTE,62,0.649,215973,0.395,1.02E-06,7,0.0937,-8.499,1,0.0397,132.099,4,Schönste Zeit der Welt,5,0.257,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Schönste%20Zeit%20der%20Welt/,0,0
0.0317,Querfeldein,LOTTE,62,0.651,237627,0.545,4.07E-06,8,0.0702,-9.024,0,0.0324,139.011,4,Stadt der Türme,6,0.668,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Stadt%20der%20Türme/,0,0
0.691,Querfeldein,LOTTE,62,0.547,200707,0.406,0,6,0.294,-10.775,1,0.0586,71.045,4,Wer wir geworden sind,7,0.207,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Wer%20wir%20geworden%20sind/,0,0
0.407,Querfeldein,LOTTE,62,0.629,213933,0.664,0,6,0.509,-7.355,0,0.0529,158.026,4,Anders als geplant,8,0.597,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Anders%20als%20geplant/,0,0
0.421,Querfeldein,LOTTE,62,0.647,189213,0.328,0,2,0.0778,-12.633,1,0.0343,89.028,4,Unbeholfen,9,0.35,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Unbeholfen/,0,0
0.0328,Querfeldein,LOTTE,62,0.595,193387,0.748,7.28E-05,1,0.238,-7.027,1,0.0379,137.933,4,Pauken,10,0.606,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Pauken/,0,0
0.271,Querfeldein,LOTTE,62,0.355,204320,0.398,0,11,0.126,-9.824,1,0.0611,52.293,4,Wenns zu kalt wird,11,0.317,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Wenns%20zu%20kalt%20wird/,0,0
0.824,Querfeldein,LOTTE,62,0.57,217720,0.266,0,3,0.127,-13.452,1,0.0279,85.015,4,Schwer,12,0.172,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Schwer/,0,0
0.0671,Querfeldein,LOTTE,62,0.662,168400,0.793,0.000188,9,0.355,-7.395,1,0.0446,142.046,4,Auch wenns zu Ende geht,13,0.69,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Auch%20wenns%20zu%20Ende%20geht/,0,0
0.22,Queen,Frankie Grande,62,0.353,292653,0.606,0,9,0.668,-5.553,1,0.0355,74.756,4,Queen,1,0.316,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Queen/,0,0
0.485,Change It All (Instrumental),Harrison Storm,62,0.366,247413,0.27,0.892,10,0.118,-14.481,1,0.0494,181.065,3,Change It All - Instrumental,1,0.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Change%20It%20All%20-%20Instrumental/,0,0
0.471,Beast Epic,Iron & Wine,3,0.426,148489,0.359,1.81E-05,2,0.369,-9.465,1,0.0307,77.58,3,Claim Your Ghost,1,0.463,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Claim%20Your%20Ghost/,0,0
0.735,Beast Epic,Iron & Wine,3,0.525,204228,0.335,0.0162,2,0.107,-11.165,1,0.0428,160.72,3,Thomas County Law,2,0.652,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Thomas%20County%20Law/,0,0
0.707,Beast Epic,Iron & Wine,3,0.629,182832,0.482,6.35E-06,8,0.156,-10.358,1,0.0248,104.381,4,Bitter Truth,3,0.654,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Bitter%20Truth/,0,0
0.699,Beast Epic,Iron & Wine,3,0.377,201610,0.459,0.000731,5,0.108,-10.622,1,0.0286,147.518,3,Song in Stone,4,0.542,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Song%20in%20Stone/,0,0
0.761,Beast Epic,Iron & Wine,3,0.435,213525,0.18,0.0127,6,0.109,-13.881,0,0.0299,100.142,4,Summer Clouds,5,0.23,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Summer%20Clouds/,0,0
0.597,Beast Epic,Iron & Wine,3,0.519,231755,0.501,5.58E-05,5,0.0973,-9.97,1,0.0318,80.273,4,Call It Dreaming,6,0.712,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Call%20It%20Dreaming/,0,0
0.605,Beast Epic,Iron & Wine,3,0.635,190917,0.643,0.000124,6,0.109,-9.104,1,0.0384,80.621,4,About a Bruise,7,0.94,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/About%20a%20Bruise/,0,0
0.823,Beast Epic,Iron & Wine,3,0.671,175361,0.203,9.72E-06,5,0.242,-12.538,1,0.0327,110.824,4,Last Night,8,0.691,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Last%20Night/,0,0
0.698,Beast Epic,Iron & Wine,3,0.458,239450,0.478,0.00243,0,0.132,-10.449,1,0.0277,170.338,4,Right for Sky,9,0.598,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Right%20for%20Sky/,0,0
0.884,Beast Epic,Iron & Wine,3,0.426,171985,0.311,0.0265,11,0.0987,-14.306,1,0.0319,90.78,4,The Truest Stars We Know,10,0.304,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Truest%20Stars%20We%20Know/,0,0
0.857,Beast Epic,Iron & Wine,3,0.413,189803,0.21,0.0012,11,0.086,-15.321,1,0.0317,118.647,3,Our Light Miles,11,0.241,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Our%20Light%20Miles/,0,0
0.217,A Time to Love (UK Version),Stevie Wonder,1,0.673,371773,0.749,0,10,0.0804,-5.363,0,0.133,103.952,4,If Your Love Cannot Be Moved,1,0.847,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/If%20Your%20Love%20Cannot%20Be%20Moved/,0,0
0.379,A Time to Love (UK Version),Stevie Wonder,1,0.653,271267,0.81,5.87E-06,1,0.675,-4.635,1,0.101,84.819,4,Sweetest Somebody I Know,2,0.712,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sweetest%20Somebody%20I%20Know/,0,0
0.595,A Time to Love (UK Version),Stevie Wonder,1,0.746,404880,0.498,0.00331,8,0.0856,-8.888,0,0.0328,133.991,4,Moon Blue,3,0.633,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Moon%20Blue/,0,0
0.266,A Time to Love (UK Version),Stevie Wonder,1,0.662,311893,0.798,1.44E-05,11,0.182,-4.929,0,0.0501,86.99,4,From The Bottom Of My Heart,4,0.712,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/From%20The%20Bottom%20Of%20My%20Heart/,0,0
0.0154,A Time to Love (UK Version),Stevie Wonder,1,0.803,280440,0.748,0.000173,1,0.862,-5.832,1,0.0769,102.017,4,Please Don't Hurt My Baby,5,0.766,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Please%20Don't%20Hurt%20My%20Baby/,0,0
0.948,A Time to Love (UK Version),Stevie Wonder,1,0.446,219200,0.269,9.56E-06,6,0.116,-11.864,1,0.0349,130.961,4,How Will I Know,6,0.163,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/How%20Will%20I%20Know/,0,0
0.287,A Time to Love (UK Version),Stevie Wonder,1,0.724,376160,0.657,4.68E-06,10,0.0665,-6.112,0,0.0487,94.994,4,My Love Is On Fire,7,0.65,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/My%20Love%20Is%20On%20Fire/,0,0
0.483,A Time to Love (UK Version),Stevie Wonder,1,0.607,290107,0.542,0,1,0.312,-8.002,1,0.0468,75.959,4,Passionate Raindrops,8,0.423,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Passionate%20Raindrops/,0,0
0.0351,A Time to Love (UK Version),Stevie Wonder,1,0.8,270133,0.587,6.66E-06,5,0.0834,-6.878,0,0.0681,93.991,4,Tell Your Heart I Love You,9,0.754,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Tell%20Your%20Heart%20I%20Love%20You/,0,0
0.192,A Time to Love (UK Version),Stevie Wonder,1,0.514,212467,0.463,0.000475,2,0.34,-9.322,1,0.0368,121.908,4,True Love,10,0.228,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/True%20Love/,0,0
0.187,A Time to Love (UK Version),Stevie Wonder,1,0.506,259133,0.589,1.06E-06,7,0.224,-4.648,1,0.0294,63.935,4,Shelter In The Rain - Album Version / With Choir,11,0.29,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Shelter%20In%20The%20Rain%20-%20Album%20Version%20/%20With%20Choir/,0,0
0.218,A Time to Love (UK Version),Stevie Wonder,1,0.83,304293,0.763,0,10,0.314,-3.826,0,0.164,87.922,4,So What The Fuss,12,0.923,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/So%20What%20The%20Fuss/,19,7
0.411,A Time to Love (UK Version),Stevie Wonder,1,0.552,224398,0.557,9.03E-06,8,0.422,-6.835,1,0.0361,131.645,4,Can't Imagine Love Without You,13,0.231,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Can't%20Imagine%20Love%20Without%20You/,0,0
0.105,A Time to Love (UK Version),Stevie Wonder,1,0.791,303392,0.885,0,9,0.0751,-6.058,1,0.0611,100.003,4,Positivity,14,0.631,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Positivity/,54,1
0.365,A Time to Love (UK Version),Stevie Wonder,1,0.72,557187,0.68,0.00716,8,0.0825,-8.544,0,0.122,92.149,4,A Time To Love,15,0.457,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/A%20Time%20To%20Love/,0,0
0.427,Three Oh Nine,Fenne Lily,62,0.603,212538,0.246,0.017,7,0.137,-11.376,0,0.0314,170.077,4,Three Oh Nine,1,0.344,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Three%20Oh%20Nine/,0,0
0.647,1000 Years,Allman Brown,62,0.435,244900,0.208,0.000921,1,0.147,-15.75,0,0.0558,69.027,4,Ancient Light,1,0.188,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Ancient%20Light/,0,0
0.242,1000 Years,Allman Brown,62,0.636,218825,0.509,4.24E-05,10,0.12,-7.969,0,0.0415,121.977,4,Fires,2,0.202,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Fires/,0,0
0.795,1000 Years,Allman Brown,62,0.412,243956,0.412,0.000266,0,0.106,-7.018,1,0.0297,75.148,4,Foolish Love,3,0.0692,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Foolish%20Love/,0,0
0.423,1000 Years,Allman Brown,62,0.636,281332,0.524,0.000603,4,0.104,-8.348,0,0.0265,120.018,4,Palms,4,0.205,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Palms/,0,0
0.775,1000 Years,Allman Brown,62,0.525,216052,0.461,2.14E-06,5,0.362,-9.489,0,0.0878,147.997,4,Sons and Daughters,5,0.196,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sons%20and%20Daughters/,0,0
0.782,1000 Years,Allman Brown,62,0.487,259560,0.226,0.00266,4,0.126,-12.764,1,0.0517,121.001,4,Shape of You,6,0.0611,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Shape%20of%20You/,0,0
0.911,1000 Years,Allman Brown,62,0.466,211199,0.152,0.00168,0,0.0814,-15.037,0,0.0331,149.736,4,Rivers,7,0.125,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Rivers/,0,0
0.701,1000 Years,Allman Brown,62,0.546,218502,0.411,9.73E-05,2,0.0955,-9.308,1,0.0475,79.785,4,Sweetest Thing,8,0.505,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sweetest%20Thing/,0,0
0.458,1000 Years,Allman Brown,62,0.532,207911,0.392,0,0,0.104,-9.224,1,0.032,169.962,4,Don't Let Me Go,9,0.439,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Don't%20Let%20Me%20Go/,0,0
0.129,1000 Years,Allman Brown,62,0.359,243564,0.932,2.15E-05,2,0.092,-6.407,1,0.0651,201.904,4,Last Dance,10,0.375,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Last%20Dance/,0,0
0.821,1000 Years,Allman Brown,62,0.399,226647,0.208,0.0428,4,0.143,-11.81,0,0.0384,207.97,4,Goodbyes,11,0.23,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Goodbyes/,0,0
0.652,Soon Enough,Erin Rae,32,0.481,119307,0.213,0.00875,9,0.107,-13.455,1,0.0319,126.909,4,Light Pt. 1,1,0.136,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Light%20Pt.%201/,0,0
0.622,Soon Enough,Erin Rae,32,0.488,199480,0.291,0.00566,0,0.101,-13.039,1,0.0371,134.009,4,Clean Slate,2,0.378,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Clean%20Slate/,0,0
0.859,Soon Enough,Erin Rae,32,0.684,164413,0.246,0,8,0.104,-10.375,1,0.033,136.657,4,Minolta,3,0.372,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Minolta/,0,0
0.874,Soon Enough,Erin Rae,32,0.494,190213,0.172,0.00104,10,0.113,-12.183,1,0.0322,108.094,4,Soon Enough,4,0.116,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Soon%20Enough/,0,0
0.48,Soon Enough,Erin Rae,32,0.608,178507,0.374,0.000876,2,0.229,-11.271,1,0.0305,122.859,4,Spitshine,5,0.497,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Spitshine/,0,0
0.845,Soon Enough,Erin Rae,32,0.632,201160,0.222,2.89E-06,9,0.112,-11.414,1,0.034,139.609,4,Monticello,6,0.342,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Monticello/,0,0
0.667,Soon Enough,Erin Rae,32,0.581,207960,0.271,1.15E-05,0,0.0962,-11.112,0,0.0582,75.728,4,Panic,7,0.466,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Panic/,0,0
0.934,Soon Enough,Erin Rae,32,0.497,160787,0.0754,1.26E-05,11,0.11,-12.95,1,0.0363,137.33,4,Rose Color,8,0.343,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Rose%20Color/,0,0
0.521,Soon Enough,Erin Rae,32,0.52,167707,0.244,0.000416,4,0.144,-11.872,1,0.0262,144.676,3,Owe You One,9,0.406,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Owe%20You%20One/,0,0
0.497,Soon Enough,Erin Rae,32,0.567,228280,0.348,8.20E-05,1,0.124,-10.602,1,0.0392,159.592,4,Pretty Thing,10,0.505,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Pretty%20Thing/,0,0
0.816,Soon Enough,Erin Rae,32,0.508,222640,0.431,0.000514,2,0.104,-11.354,1,0.0392,153.401,4,Futile Attempts,11,0.205,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Futile%20Attempts/,0,0
0.969,Soon Enough,Erin Rae,32,0.541,159973,0.0535,2.59E-06,10,0.109,-13.765,1,0.0407,138.512,4,Sleep Away,12,0.487,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sleep%20Away/,0,0
0.795,Soon Enough,Erin Rae,32,0.397,107733,0.49,0.725,9,0.11,-13.232,1,0.0431,141.864,4,Light Pt. 2,13,0.146,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Light%20Pt.%202/,0,0
0.436,Shame,Rachel Baiman,62,0.699,215280,0.419,4.21E-05,0,0.155,-8.403,1,0.0311,76.519,4,Shame,1,0.524,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Shame/,0,0
0.925,Shame,Rachel Baiman,62,0.784,189627,0.213,3.48E-05,11,0.393,-10.78,0,0.0422,135.854,4,I Could've Been Your Lover Too,2,0.339,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Could've%20Been%20Your%20Lover%20Too/,0,0
0.892,Shame,Rachel Baiman,62,0.464,259187,0.228,5.34E-05,7,0.121,-12.288,1,0.0309,151.639,3,Thinkin' On You,3,0.197,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Thinkin'%20On%20You/,0,0
0.608,Shame,Rachel Baiman,62,0.737,164440,0.548,5.84E-05,5,0.063,-9.598,1,0.0454,147.861,4,Getting Ready To Start (Getting Ready),4,0.778,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Getting%20Ready%20To%20Start/,0,0
